yyyymmddhh,lat,long,rainfall-total
2013063021,43.375,125.875,0.00
2013063021,43.125,22.625,14.33
2013063021,43.125,22.875,4.82
2013063021,43.125,23.125,2.90
2013063021,43.125,23.375,2.37
2013063021,43.125,23.625,2.08
2013063021,43.125,23.875,8.41
2013063021,43.125,24.125,9.56
2013063021,43.125,24.375,0.32
2013063021,43.125,24.625,0.60
2013063021,43.125,24.875,7.04
2013063021,43.125,25.125,1.26
2013063021,43.125,76.125,0.04
2013063021,43.125,76.375,1.54
2013063021,43.125,76.625,1.76
2013063021,43.125,77.125,0.37
2013063021,43.125,77.375,0.32
2013063021,43.125,83.875,0.01
2013063021,43.125,117.375,0.27
2013063021,43.125,117.625,1.39
2013063021,43.125,117.875,2.11
2013063021,43.125,118.125,0.06
2013063021,43.125,118.875,0.08
2013063021,43.125,119.375,1.75
2013063021,43.125,124.125,0.20
2013063021,43.125,124.875,0.83
2013063021,43.125,125.125,0.03
2013063021,43.125,125.375,0.01
2013063021,43.125,125.625,0.00
2013063021,43.125,126.875,0.03
2013063021,43.125,-75.125,0.00
2013063021,42.875,22.625,2.92
2013063021,42.875,22.875,6.79
2013063021,42.875,23.125,7.47
2013063021,42.875,23.375,7.47
2013063021,42.875,23.625,6.56
2013063021,42.875,23.875,3.76
2013063021,42.875,24.125,2.29
2013063021,42.875,24.375,0.47
2013063021,42.875,24.625,1.70
2013063021,42.875,24.875,7.90
2013063021,42.875,25.125,7.06
2013063021,42.875,25.375,2.64
2013063021,42.875,26.625,0.02
2013063021,42.875,26.875,0.08
2013063021,42.875,27.125,0.05
2013063021,42.875,27.375,0.03
2013063021,42.875,27.625,0.03
2013063021,42.875,69.375,1.10
2013063021,42.875,75.875,0.13
2013063021,42.875,76.125,1.17
2013063021,42.875,76.375,0.87
2013063021,42.875,76.625,0.99
2013063021,42.875,76.875,0.93
2013063021,42.875,77.125,0.65
2013063021,42.875,77.375,1.37
2013063021,42.875,82.125,1.19
2013063021,42.875,83.375,0.65
2013063021,42.875,108.875,0.61
2013063021,42.875,112.375,6.04
2013063021,42.875,112.625,1.69
2013063021,42.875,112.875,5.63
2013063021,42.875,118.375,0.07
2013063021,42.875,118.625,0.67
2013063021,42.875,118.875,1.42
2013063021,42.875,119.125,1.87
2013063021,42.875,119.375,2.37
2013063021,42.875,119.625,2.37
2013063021,42.875,119.875,0.30
2013063021,42.875,126.375,0.38
2013063021,42.875,-75.875,0.21
2013063021,42.875,-75.625,0.47
2013063021,42.875,-75.375,0.59
2013063021,42.875,-75.125,0.78
2013063021,42.875,-74.875,0.78
2013063021,42.625,22.375,1.25
2013063021,42.625,22.625,11.21
2013063021,42.625,22.875,25.69
2013063021,42.625,23.125,6.79
2013063021,42.625,23.375,30.06
2013063021,42.625,23.625,11.05
2013063021,42.625,23.875,2.70
2013063021,42.625,24.125,0.07
2013063021,42.625,24.625,0.88
2013063021,42.625,24.875,5.90
2013063021,42.625,25.125,7.47
2013063021,42.625,25.375,2.77
2013063021,42.625,25.625,0.03
2013063021,42.625,25.875,0.00
2013063021,42.625,70.125,6.14
2013063021,42.625,73.375,0.45
2013063021,42.625,73.625,1.72
2013063021,42.625,75.625,0.08
2013063021,42.625,81.375,0.07
2013063021,42.625,81.625,0.33
2013063021,42.625,81.875,3.17
2013063021,42.625,83.125,0.01
2013063021,42.625,83.875,0.00
2013063021,42.625,84.125,0.72
2013063021,42.625,84.375,0.25
2013063021,42.625,84.625,0.10
2013063021,42.625,84.875,0.17
2013063021,42.625,85.125,0.45
2013063021,42.625,85.375,0.27
2013063021,42.625,115.125,0.07
2013063021,42.625,116.125,0.13
2013063021,42.625,116.375,0.45
2013063021,42.625,116.625,1.11
2013063021,42.625,118.875,0.59
2013063021,42.625,119.125,1.21
2013063021,42.625,119.375,1.31
2013063021,42.625,119.625,11.28
2013063021,42.625,122.375,0.97
2013063021,42.625,122.625,0.72
2013063021,42.625,122.875,0.27
2013063021,42.625,123.125,0.00
2013063021,42.625,124.125,1.84
2013063021,42.625,124.375,0.32
2013063021,42.625,124.625,0.63
2013063021,42.625,-92.375,0.33
2013063021,42.625,-89.375,1.48
2013063021,42.625,-89.125,0.27
2013063021,42.625,-82.625,0.05
2013063021,42.625,-77.625,0.11
2013063021,42.625,-77.375,0.05
2013063021,42.625,-76.625,0.07
2013063021,42.625,-76.375,0.04
2013063021,42.625,-76.125,0.15
2013063021,42.625,-75.875,0.68
2013063021,42.625,-75.625,0.78
2013063021,42.625,-75.375,15.14
2013063021,42.625,-75.125,0.35
2013063021,42.625,-74.875,0.35
2013063021,42.375,22.125,1.34
2013063021,42.375,22.375,11.74
2013063021,42.375,22.625,22.57
2013063021,42.375,22.875,34.63
2013063021,42.375,23.125,5.90
2013063021,42.375,23.375,0.32
2013063021,42.375,23.625,8.09
2013063021,42.375,23.875,0.10
2013063021,42.375,24.625,1.33
2013063021,42.375,24.875,6.43
2013063021,42.375,25.125,20.22
2013063021,42.375,25.375,2.51
2013063021,42.375,25.625,0.33
2013063021,42.375,25.875,0.05
2013063021,42.375,70.375,0.13
2013063021,42.375,72.875,2.38
2013063021,42.375,73.125,3.25
2013063021,42.375,73.375,1.87
2013063021,42.375,73.625,2.37
2013063021,42.375,73.875,1.42
2013063021,42.375,74.125,0.07
2013063021,42.375,74.875,0.17
2013063021,42.375,80.625,0.11
2013063021,42.375,81.375,0.68
2013063021,42.375,81.625,1.63
2013063021,42.375,81.875,3.41
2013063021,42.375,82.125,2.69
2013063021,42.375,82.375,0.08
2013063021,42.375,83.875,0.10
2013063021,42.375,84.125,0.45
2013063021,42.375,84.375,1.41
2013063021,42.375,84.625,1.04
2013063021,42.375,84.875,1.01
2013063021,42.375,85.125,0.01
2013063021,42.375,114.625,0.13
2013063021,42.375,115.375,0.06
2013063021,42.375,116.125,0.83
2013063021,42.375,116.375,20.60
2013063021,42.375,116.625,4.27
2013063021,42.375,116.875,4.43
2013063021,42.375,117.125,3.20
2013063021,42.375,118.875,0.02
2013063021,42.375,119.125,0.39
2013063021,42.375,119.375,47.54
2013063021,42.375,119.625,0.07
2013063021,42.375,119.875,0.00
2013063021,42.375,122.125,0.50
2013063021,42.375,122.375,3.25
2013063021,42.375,122.625,2.88
2013063021,42.375,122.875,2.02
2013063021,42.375,123.125,0.03
2013063021,42.375,123.375,0.55
2013063021,42.375,123.625,0.15
2013063021,42.375,-92.125,2.23
2013063021,42.375,-91.125,0.12
2013063021,42.375,-82.875,0.74
2013063021,42.375,-82.625,8.58
2013063021,42.375,-79.875,9.66
2013063021,42.375,-79.625,1.71
2013063021,42.375,-79.375,0.08
2013063021,42.375,-79.125,0.03
2013063021,42.375,-78.375,0.21
2013063021,42.375,-77.375,0.21
2013063021,42.375,-77.125,0.28
2013063021,42.375,-76.875,0.51
2013063021,42.375,-76.625,0.59
2013063021,42.375,-76.375,0.59
2013063021,42.375,-76.125,11.62
2013063021,42.375,-75.875,20.19
2013063021,42.375,-75.625,15.13
2013063021,42.375,-75.375,5.52
2013063021,42.375,-75.125,0.17
2013063021,42.375,-74.875,0.12
2013063021,42.125,22.125,1.06
2013063021,42.125,22.375,5.96
2013063021,42.125,22.625,14.12
2013063021,42.125,22.875,26.88
2013063021,42.125,23.125,3.63
2013063021,42.125,23.375,0.22
2013063021,42.125,23.625,0.39
2013063021,42.125,23.875,0.13
2013063021,42.125,24.625,0.00
2013063021,42.125,24.875,0.20
2013063021,42.125,25.125,0.66
2013063021,42.125,27.375,0.06
2013063021,42.125,27.625,0.21
2013063021,42.125,72.375,0.07
2013063021,42.125,72.625,0.13
2013063021,42.125,72.875,0.27
2013063021,42.125,73.125,0.27
2013063021,42.125,73.375,0.33
2013063021,42.125,73.625,0.45
2013063021,42.125,73.875,0.17
2013063021,42.125,80.125,0.00
2013063021,42.125,80.375,4.94
2013063021,42.125,80.625,7.92
2013063021,42.125,80.875,8.14
2013063021,42.125,81.125,0.65
2013063021,42.125,81.375,0.20
2013063021,42.125,82.125,0.27
2013063021,42.125,84.375,0.37
2013063021,42.125,84.625,0.30
2013063021,42.125,85.125,0.60
2013063021,42.125,85.375,0.17
2013063021,42.125,86.875,0.66
2013063021,42.125,114.625,0.00
2013063021,42.125,114.875,0.01
2013063021,42.125,115.125,0.33
2013063021,42.125,115.375,0.22
2013063021,42.125,116.125,1.64
2013063021,42.125,116.375,3.07
2013063021,42.125,116.625,34.13
2013063021,42.125,116.875,6.15
2013063021,42.125,117.125,2.91
2013063021,42.125,118.625,0.00
2013063021,42.125,118.875,6.15
2013063021,42.125,119.125,0.28
2013063021,42.125,119.375,17.78
2013063021,42.125,119.625,0.08
2013063021,42.125,119.875,0.08
2013063021,42.125,120.125,0.22
2013063021,42.125,120.375,0.51
2013063021,42.125,120.625,1.10
2013063021,42.125,120.875,0.88
2013063021,42.125,121.125,0.01
2013063021,42.125,121.875,0.04
2013063021,42.125,122.125,0.32
2013063021,42.125,122.375,0.50
2013063021,42.125,122.625,0.50
2013063021,42.125,-92.375,0.13
2013063021,42.125,-91.875,0.04
2013063021,42.125,-89.125,0.00
2013063021,42.125,-82.875,0.01
2013063021,42.125,-82.625,0.07
2013063021,42.125,-82.375,1.71
2013063021,42.125,-79.875,0.84
2013063021,42.125,-79.625,0.73
2013063021,42.125,-79.375,1.72
2013063021,42.125,-79.125,1.46
2013063021,42.125,-78.125,0.88
2013063021,42.125,-77.875,0.99
2013063021,42.125,-77.625,1.22
2013063021,42.125,-77.375,0.83
2013063021,42.125,-77.125,9.98
2013063021,42.125,-76.875,8.56
2013063021,42.125,-76.625,0.51
2013063021,42.125,-76.375,43.95
2013063021,42.125,-76.125,41.62
2013063021,42.125,-75.875,31.44
2013063021,42.125,-75.625,0.42
2013063021,42.125,-75.375,0.35
2013063021,41.875,22.125,6.73
2013063021,41.875,22.375,2.53
2013063021,41.875,22.625,5.90
2013063021,41.875,22.875,5.04
2013063021,41.875,23.125,14.10
2013063021,41.875,23.375,0.38
2013063021,41.875,23.625,0.95
2013063021,41.875,26.375,0.02
2013063021,41.875,26.625,0.15
2013063021,41.875,26.875,0.39
2013063021,41.875,27.125,0.57
2013063021,41.875,27.375,1.09
2013063021,41.875,27.625,1.51
2013063021,41.875,72.125,0.12
2013063021,41.875,80.125,1.21
2013063021,41.875,80.375,4.35
2013063021,41.875,80.625,6.16
2013063021,41.875,80.875,6.01
2013063021,41.875,81.125,2.69
2013063021,41.875,81.375,0.65
2013063021,41.875,84.375,0.03
2013063021,41.875,86.875,7.84
2013063021,41.875,113.125,0.10
2013063021,41.875,113.375,0.07
2013063021,41.875,113.625,2.64
2013063021,41.875,113.875,1.95
2013063021,41.875,114.125,1.81
2013063021,41.875,114.375,2.41
2013063021,41.875,114.625,2.56
2013063021,41.875,114.875,2.37
2013063021,41.875,115.125,2.10
2013063021,41.875,115.375,1.11
2013063021,41.875,115.625,0.75
2013063021,41.875,115.875,2.74
2013063021,41.875,116.125,2.50
2013063021,41.875,116.375,3.80
2013063021,41.875,116.625,5.12
2013063021,41.875,116.875,3.80
2013063021,41.875,117.125,2.83
2013063021,41.875,117.375,2.60
2013063021,41.875,119.125,17.87
2013063021,41.875,119.375,45.98
2013063021,41.875,119.625,0.01
2013063021,41.875,119.875,0.15
2013063021,41.875,120.125,0.89
2013063021,41.875,120.375,2.19
2013063021,41.875,120.625,4.02
2013063021,41.875,120.875,8.53
2013063021,41.875,121.125,1.01
2013063021,41.875,121.375,0.22
2013063021,41.875,121.625,0.22
2013063021,41.875,121.875,0.55
2013063021,41.875,122.125,0.10
2013063021,41.875,122.375,0.37
2013063021,41.875,122.625,0.44
2013063021,41.875,122.875,2.36
2013063021,41.875,123.125,0.03
2013063021,41.875,-91.625,1.27
2013063021,41.875,-84.125,0.01
2013063021,41.875,-83.875,0.00
2013063021,41.875,-81.125,0.09
2013063021,41.875,-80.875,0.65
2013063021,41.875,-80.625,1.10
2013063021,41.875,-80.375,3.76
2013063021,41.875,-80.125,3.76
2013063021,41.875,-79.875,1.10
2013063021,41.875,-79.625,0.42
2013063021,41.875,-79.375,0.99
2013063021,41.875,-79.125,0.99
2013063021,41.875,-78.875,0.68
2013063021,41.875,-77.875,0.78
2013063021,41.875,-77.625,1.22
2013063021,41.875,-77.375,1.86
2013063021,41.875,-77.125,1.59
2013063021,41.875,-76.875,0.55
2013063021,41.875,-76.625,1.51
2013063021,41.875,-76.375,0.38
2013063021,41.875,-76.125,0.22
2013063021,41.875,-75.875,0.12
2013063021,41.875,-75.625,0.28
2013063021,41.875,-75.375,0.51
2013063021,41.875,-74.125,0.59
2013063021,41.625,22.375,0.55
2013063021,41.625,22.625,0.64
2013063021,41.625,22.875,0.55
2013063021,41.625,23.125,10.49
2013063021,41.625,23.375,0.55
2013063021,41.625,23.625,1.14
2013063021,41.625,23.875,9.79
2013063021,41.625,26.125,0.03
2013063021,41.625,26.375,0.08
2013063021,41.625,27.625,0.03
2013063021,41.625,73.375,0.78
2013063021,41.625,73.625,0.28
2013063021,41.625,80.625,0.00
2013063021,41.625,84.375,0.31
2013063021,41.625,84.875,1.39
2013063021,41.625,85.125,0.00
2013063021,41.625,112.375,4.50
2013063021,41.625,113.125,4.34
2013063021,41.625,113.375,1.64
2013063021,41.625,113.625,5.26
2013063021,41.625,113.875,18.16
2013063021,41.625,114.125,1.00
2013063021,41.625,114.375,2.03
2013063021,41.625,114.625,1.01
2013063021,41.625,114.875,0.92
2013063021,41.625,115.125,0.59
2013063021,41.625,115.375,0.33
2013063021,41.625,115.625,0.47
2013063021,41.625,115.875,0.67
2013063021,41.625,116.125,2.77
2013063021,41.625,116.375,4.59
2013063021,41.625,116.625,5.10
2013063021,41.625,116.875,31.49
2013063021,41.625,117.125,17.94
2013063021,41.625,117.375,1.26
2013063021,41.625,117.625,0.06
2013063021,41.625,117.875,0.51
2013063021,41.625,118.625,0.00
2013063021,41.625,119.125,76.99
2013063021,41.625,119.375,0.03
2013063021,41.625,119.625,0.00
2013063021,41.625,119.875,0.06
2013063021,41.625,120.125,0.46
2013063021,41.625,120.375,15.68
2013063021,41.625,120.625,35.44
2013063021,41.625,120.875,92.64
2013063021,41.625,121.125,23.88
2013063021,41.625,121.375,0.15
2013063021,41.625,121.625,0.15
2013063021,41.625,121.875,0.46
2013063021,41.625,122.125,0.06
2013063021,41.625,122.375,1.27
2013063021,41.625,122.625,1.27
2013063021,41.625,122.875,1.01
2013063021,41.625,123.125,0.37
2013063021,41.625,-91.625,1.18
2013063021,41.625,-85.625,0.02
2013063021,41.625,-85.375,0.06
2013063021,41.625,-85.125,0.16
2013063021,41.625,-84.875,0.25
2013063021,41.625,-84.625,0.25
2013063021,41.625,-84.375,0.09
2013063021,41.625,-84.125,0.04
2013063021,41.625,-80.875,4.17
2013063021,41.625,-80.625,1.86
2013063021,41.625,-80.375,3.94
2013063021,41.625,-80.125,4.67
2013063021,41.625,-79.875,3.42
2013063021,41.625,-79.625,2.45
2013063021,41.625,-79.375,2.15
2013063021,41.625,-79.125,1.46
2013063021,41.625,-78.875,0.88
2013063021,41.625,-77.875,0.35
2013063021,41.625,-77.625,0.68
2013063021,41.625,-77.375,0.99
2013063021,41.625,-77.125,0.99
2013063021,41.625,-76.875,0.68
2013063021,41.625,-76.375,1.22
2013063021,41.625,-76.125,4.20
2013063021,41.625,-75.875,0.68
2013063021,41.625,-75.625,0.59
2013063021,41.625,-75.375,0.28
2013063021,41.625,-74.375,0.17
2013063021,41.625,-74.125,0.08
2013063021,41.625,-73.875,0.01
2013063021,41.375,22.625,3.12
2013063021,41.375,23.125,0.06
2013063021,41.375,23.375,3.24
2013063021,41.375,26.125,0.24
2013063021,41.375,26.375,0.06
2013063021,41.375,53.625,2.40
2013063021,41.375,73.125,0.10
2013063021,41.375,111.125,0.02
2013063021,41.375,111.375,0.80
2013063021,41.375,111.875,0.00
2013063021,41.375,112.125,1.71
2013063021,41.375,112.375,1.42
2013063021,41.375,112.625,0.06
2013063021,41.375,112.875,0.13
2013063021,41.375,113.125,0.36
2013063021,41.375,113.375,5.27
2013063021,41.375,113.625,0.44
2013063021,41.375,113.875,0.16
2013063021,41.375,114.375,0.83
2013063021,41.375,114.625,0.45
2013063021,41.375,114.875,1.11
2013063021,41.375,115.125,0.07
2013063021,41.375,115.375,0.07
2013063021,41.375,115.625,0.13
2013063021,41.375,115.875,0.67
2013063021,41.375,116.125,3.05
2013063021,41.375,116.375,4.76
2013063021,41.375,116.625,23.06
2013063021,41.375,116.875,6.43
2013063021,41.375,117.125,34.01
2013063021,41.375,117.375,0.56
2013063021,41.375,117.625,2.24
2013063021,41.375,117.875,0.12
2013063021,41.375,118.625,0.02
2013063021,41.375,118.875,0.00
2013063021,41.375,119.125,0.06
2013063021,41.375,119.375,108.29
2013063021,41.375,119.625,0.01
2013063021,41.375,119.875,0.06
2013063021,41.375,120.125,36.52
2013063021,41.375,120.375,0.15
2013063021,41.375,120.625,0.15
2013063021,41.375,120.875,0.10
2013063021,41.375,121.125,54.16
2013063021,41.375,121.375,84.54
2013063021,41.375,121.625,0.29
2013063021,41.375,121.875,7.80
2013063021,41.375,122.125,20.77
2013063021,41.375,122.625,1.04
2013063021,41.375,122.875,0.15
2013063021,41.375,123.125,0.01
2013063021,41.375,-89.375,2.40
2013063021,41.375,-89.125,0.74
2013063021,41.375,-88.875,0.06
2013063021,41.375,-86.375,0.01
2013063021,41.375,-86.125,2.36
2013063021,41.375,-85.875,0.30
2013063021,41.375,-85.625,0.78
2013063021,41.375,-85.375,1.23
2013063021,41.375,-85.125,1.88
2013063021,41.375,-84.875,1.88
2013063021,41.375,-84.625,1.33
2013063021,41.375,-84.375,1.43
2013063021,41.375,-84.125,1.31
2013063021,41.375,-83.875,0.04
2013063021,41.375,-82.875,0.55
2013063021,41.375,-82.625,1.75
2013063021,41.375,-82.375,1.54
2013063021,41.375,-82.125,1.54
2013063021,41.375,-81.875,2.92
2013063021,41.375,-81.625,2.45
2013063021,41.375,-81.375,0.00
2013063021,41.375,-81.125,0.04
2013063021,41.375,-80.875,9.63
2013063021,41.375,-80.625,4.25
2013063021,41.375,-80.375,3.59
2013063021,41.375,-80.125,4.48
2013063021,41.375,-79.875,15.61
2013063021,41.375,-79.625,4.86
2013063021,41.375,-79.375,2.92
2013063021,41.375,-79.125,1.72
2013063021,41.375,-78.875,0.99
2013063021,41.375,-78.625,1.04
2013063021,41.375,-78.375,3.43
2013063021,41.375,-78.125,0.62
2013063021,41.375,-77.875,0.22
2013063021,41.375,-77.625,0.42
2013063021,41.375,-77.375,0.68
2013063021,41.375,-77.125,1.09
2013063021,41.375,-76.875,0.51
2013063021,41.375,-76.375,1.86
2013063021,41.375,-76.125,1.86
2013063021,41.375,-75.875,14.88
2013063021,41.375,-75.625,0.78
2013063021,41.375,-75.375,0.28
2013063021,41.375,-74.625,0.02
2013063021,41.375,-74.375,4.42
2013063021,41.125,19.375,5.70
2013063021,41.125,23.125,11.14
2013063021,41.125,53.625,2.40
2013063021,41.125,53.875,2.40
2013063021,41.125,108.125,1.97
2013063021,41.125,109.875,0.92
2013063021,41.125,110.125,0.13
2013063021,41.125,110.375,0.31
2013063021,41.125,110.625,0.69
2013063021,41.125,110.875,1.45
2013063021,41.125,111.125,2.98
2013063021,41.125,111.375,2.87
2013063021,41.125,111.625,2.11
2013063021,41.125,111.875,1.45
2013063021,41.125,112.125,3.64
2013063021,41.125,112.375,3.80
2013063021,41.125,112.625,4.76
2013063021,41.125,112.875,4.76
2013063021,41.125,113.125,8.24
2013063021,41.125,113.375,3.80
2013063021,41.125,113.625,3.72
2013063021,41.125,113.875,5.75
2013063021,41.125,114.125,0.02
2013063021,41.125,114.625,0.08
2013063021,41.125,114.875,3.94
2013063021,41.125,115.125,1.99
2013063021,41.125,115.375,2.77
2013063021,41.125,115.625,4.75
2013063021,41.125,115.875,4.93
2013063021,41.125,116.125,7.69
2013063021,41.125,116.375,2.98
2013063021,41.125,116.625,6.43
2013063021,41.125,116.875,20.64
2013063021,41.125,117.125,18.18
2013063021,41.125,117.375,1.59
2013063021,41.125,117.625,1.34
2013063021,41.125,117.875,0.07
2013063021,41.125,118.125,27.88
2013063021,41.125,118.625,0.00
2013063021,41.125,118.875,0.00
2013063021,41.125,119.125,0.10
